X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-1.200000e-01,2.000000e-04
230,1.10e+00,1.00e+02,
231,1.14e+00,9.60e+01,
232,1.15e+00,1.00e+02,
233,1.08e+00,9.40e+01,
234,1.10e+00,9.80e+01,
235,1.16e+00,9.40e+01,
236,1.10e+00,9.60e+01,
237,1.16e+00,9.20e+01,
238,1.12e+00,9.40e+01,
239,1.18e+00,9.00e+01,
240,1.13e+00,9.40e+01,
241,1.20e+00,9.00e+01,
242,1.16e+00,9.20e+01,
243,1.23e+00,8.80e+01,
244,1.18e+00,9.00e+01,
245,1.25e+00,8.60e+01,
246,1.22e+00,9.00e+01,
247,1.27e+00,8.40e+01,
248,1.24e+00,8.80e+01,
249,1.29e+00,8.40e+01,
250,1.23e+00,8.00e+01,
251,1.31e+00,8.60e+01,
252,1.26e+00,8.20e+01,
253,1.34e+00,7.80e+01,
254,1.28e+00,8.20e+01,
255,1.38e+00,7.80e+01,
256,1.35e+00,8.00e+01,
257,1.43e+00,7.60e+01,
258,1.38e+00,7.80e+01,
259,1.46e+00,7.40e+01,
260,1.50e+00,7.80e+01,
261,1.41e+00,7.20e+01,
262,1.43e+00,7.20e+01,
263,1.51e+00,7.60e+01,
264,1.46e+00,7.40e+01,
265,1.52e+00,7.00e+01,
266,1.49e+00,7.20e+01,
267,1.56e+00,6.80e+01,
268,1.47e+00,6.80e+01,
269,1.57e+00,7.20e+01,
270,1.51e+00,7.00e+01,
271,1.59e+00,6.60e+01,
272,1.51e+00,6.80e+01,
273,1.60e+00,6.20e+01,
274,1.61e+00,6.80e+01,
275,1.54e+00,6.00e+01,
276,1.53e+00,6.40e+01,
277,1.61e+00,6.00e+01,
278,1.62e+00,6.20e+01,
279,1.52e+00,5.80e+01,
280,1.54e+00,6.00e+01,
281,1.60e+00,5.60e+01,
282,1.59e+00,5.60e+01,
283,1.53e+00,6.00e+01,
284,1.58e+00,5.80e+01,
285,1.53e+00,5.40e+01,
286,1.58e+00,5.60e+01,
287,1.48e+00,5.20e+01,
288,1.54e+00,5.60e+01,
289,1.45e+00,5.00e+01,
290,1.45e+00,5.40e+01,
291,1.50e+00,5.00e+01,
292,1.49e+00,5.20e+01,
293,1.40e+00,4.80e+01,
294,1.39e+00,5.00e+01,
295,1.46e+00,4.60e+01,
296,1.44e+00,4.60e+01,
297,1.35e+00,5.00e+01,
298,1.40e+00,4.80e+01,
299,1.34e+00,4.20e+01,
300,1.38e+00,4.40e+01,
301,1.30e+00,4.00e+01,
302,1.34e+00,4.40e+01,
303,1.28e+00,3.80e+01,
304,1.31e+00,4.20e+01,
305,1.23e+00,3.80e+01,
306,1.27e+00,4.00e+01,
307,1.20e+00,3.60e+01,
308,1.24e+00,3.80e+01,
309,1.20e+00,3.40e+01,
310,1.22e+00,3.80e+01,
311,1.14e+00,3.20e+01,
312,1.14e+00,3.60e+01,
313,1.20e+00,3.20e+01,
314,1.19e+00,3.40e+01,
315,1.12e+00,3.00e+01,
316,1.17e+00,3.40e+01,
317,1.13e+00,3.00e+01,
318,1.16e+00,3.20e+01,
319,1.10e+00,2.80e+01,
320,1.11e+00,3.00e+01,
321,1.16e+00,2.40e+01,
322,1.09e+00,3.00e+01,
323,1.15e+00,2.40e+01,
324,1.11e+00,2.60e+01,
325,1.16e+00,2.20e+01,
326,1.12e+00,2.40e+01,
327,1.17e+00,2.00e+01,
328,1.19e+00,2.40e+01,
329,1.12e+00,1.80e+01,
330,1.14e+00,2.20e+01,
331,1.20e+00,1.80e+01,
332,1.16e+00,2.00e+01,
333,1.23e+00,1.60e+01,
334,1.19e+00,1.80e+01,
335,1.25e+00,1.40e+01,
336,1.20e+00,1.80e+01,
337,1.28e+00,1.20e+01,
338,1.24e+00,1.60e+01,
339,1.32e+00,1.20e+01,
340,1.24e+00,1.40e+01,
341,1.34e+00,1.00e+01,
342,1.30e+00,1.40e+01,
343,1.37e+00,8.00e+00,
344,1.33e+00,8.00e+00,
345,1.41e+00,1.20e+01,
346,1.44e+00,1.00e+01,
347,1.36e+00,4.00e+00,
348,1.39e+00,6.00e+00,
349,1.48e+00,2.00e+00,
350,1.42e+00,2.00e+00,
351,1.51e+00,6.00e+00,
352,1.47e+00,4.00e+00,
353,1.54e+00,0.00e+00,
354,1.47e+00,2.00e+00,
355,1.56e+00,-2.00e+00,
356,1.58e+00,2.00e+00,
357,1.49e+00,-4.00e+00,
358,1.49e+00,0.00e+00,
359,1.58e+00,-4.00e+00,
360,1.59e+00,-2.00e+00,
361,1.53e+00,-6.00e+00,
362,1.54e+00,-4.00e+00,
363,1.60e+00,-8.00e+00,
364,1.61e+00,-4.00e+00,
365,1.50e+00,-8.00e+00,
366,1.59e+00,-6.00e+00,
